index,label,expression,Positive_index,context,AnchorContext,NegativeSentence,NegativeExpression,Negative_index
1383,1,hack,2,I can't hack it anymore,I can't [Mask] it anymore,I can't remember saying any such thing,remember,2
1384,1,hack,2,I can't hack it anymore,I can't [Mask] it anymore,I cannot retain so much information,retain,2
1385,1,hack,2,I can't hack it anymore,I can't [Mask] it anymore,I can't help myself - - I have to smoke,help,2
1386,0,propagate,2,The genes propagate these characteristics to the offspring .,The genes [Mask] these characteristics to the offspring .,preserve the peace in the family,preserve,0
1387,0,precede,3,Most English adjectives precede the noun they modify,Most English adjectives [Mask] the noun they modify,most transitive verbs govern the accusative case in German,govern,3
1388,0,range,7,Estimates for the losses in the earthquake range as high as $ 2 billion .,Estimates for the losses in the earthquake [Mask] as high as $ 2 billion .,She was staggered with bills after she tried to rebuild her house following the earthquake .,staggered,2
1389,1,land,2,this may land you in jail,this may [Mask] you in jail,The prison sentence was suspended .,suspended,4
1390,1,land,2,this may land you in jail,this may [Mask] you in jail,"In some states , criminals are executed",executed,6
1391,1,land,2,this may land you in jail,this may [Mask] you in jail,They tried to recapture the escaped prisoner .,recapture,3
1392,0,convulsed,5,The muscles in her face convulsed,The muscles in her face [Mask],She was streaming with sweat,streaming,2
1393,0,landed,2,The bird landed on the highest branch,The bird [Mask] on the highest branch,the sky flushed with rosy splendor,flushed,2
1394,0,rotate,1,We rotate the lead soprano every night,We [Mask] the lead soprano every night,He injected new life into the performance,injected,1
1395,0,retain,2,I cannot retain so much information,I cannot [Mask] so much information,I can't hack it anymore,hack,2
1396,0,gagged,2,The burglars gagged the home owner and tied him to a chair,The burglars [Mask] the home owner and tied him to a chair,We were keyed after the locks were changed in the building,keyed,2
1397,0,put,2,I wouldn't put it that way,I wouldn't [Mask] it that way,Don't twist my words,twist,1
1398,0,interrupt,2,Please don't interrupt me while I'm on the phone,Please don't [Mask] me while I'm on the phone,Don't twist my words,twist,1
1399,0,assumed,1,"She assumed indifference , even though she was seething with anger","She [Mask] indifference , even though she was seething with anger",She tugged and wrestled with her conflicts,tugged,1
1400,0,ruffled,2,The wind ruffled the surface of the water .,The wind [Mask] the surface of the water .,The river thundered below .,thundered,2
1401,1,absorbs,4,Her interest in butterflies absorbs her completely .,Her interest in butterflies [Mask] her completely .,She must answer for her actions,answer,2
1402,1,absorbs,4,Her interest in butterflies absorbs her completely .,Her interest in butterflies [Mask] her completely .,Her strange behavior condemned her,condemned,3
1403,1,absorbs,4,Her interest in butterflies absorbs her completely .,Her interest in butterflies [Mask] her completely .,She denoted her feelings clearly,denoted,1
1404,1,crowns,3,A weather vane crowns the building,A weather vane [Mask] the building,The building was levelled,levelled,3
1405,1,crowns,3,A weather vane crowns the building,A weather vane [Mask] the building,The roof declines here,declines,2
1406,1,crowns,3,A weather vane crowns the building,A weather vane [Mask] the building,The building was condemned by the inspector,condemned,3
1407,0,construct,0,construct an equilateral triangle,[Mask] an equilateral triangle,This poses an interesting question,poses,1
1408,0,construct,0,construct an argument,[Mask] an argument,The debate sharpened,sharpened,2
1409,0,twisted,4,The cord is all twisted,The cord is all [Mask],lay a responsibility on someone,lay,0
1410,1,inclines,2,Their language inclines us to believe them,Their language [Mask] us to believe them,"in many languages , speakers decline nouns , pronouns , and adjectives",decline,5
1411,1,inclines,2,Their language inclines us to believe them,Their language [Mask] us to believe them,We confronted him with the evidence,confronted,1
1412,1,inclines,2,Their language inclines us to believe them,Their language [Mask] us to believe them,A few words would answer,answer,4
1413,1,breathe,7,This rare Bordeaux must be allowed to breathe for at least 2 hours,This rare Bordeaux must be allowed to [Mask] for at least 2 hours,tread grapes to make wine,tread,0
1414,1,breathe,7,This rare Bordeaux must be allowed to breathe for at least 2 hours,This rare Bordeaux must be allowed to [Mask] for at least 2 hours,We ferment the grapes for a very long time to achieve high alcohol content,ferment,1
1415,1,breathe,7,This rare Bordeaux must be allowed to breathe for at least 2 hours,This rare Bordeaux must be allowed to [Mask] for at least 2 hours,It hailed for an hour,hailed,1
1416,0,acts,1,She acts in this play,She [Mask] in this play,mount a theater production,mount,0
1417,0,noted,1,she noted everything the teacher said that morning,she [Mask] everything the teacher said that morning,This student heads the class,heads,2
1418,1,fractures,3,This writer really fractures the language .,This writer really [Mask] the language .,refine one's style of writing,refine,0
1419,1,fractures,3,This writer really fractures the language .,This writer really [Mask] the language .,A few words would answer,answer,4
1420,1,fractures,3,This writer really fractures the language .,This writer really [Mask] the language .,"in many languages , speakers decline nouns , pronouns , and adjectives",decline,5
1421,0,kicked,2,The boy kicked the dog .,The boy [Mask] the dog .,form the young child's character,form,0
1422,0,bother,1,Don't bother the professor while she is grading term papers,Don't [Mask] the professor while she is grading term papers,She salts her lectures with jokes,salts,1
1423,0,synchronize,0,synchronize this film,[Mask] this film,This scene acts well,acts,2
1424,0,pound,0,pound the cows so they don't stray,[Mask] the cows so they don't stray,lay a responsibility on someone,lay,0
1425,0,smothered,1,Othello smothered Desdemona with a pillow,Othello [Mask] Desdemona with a pillow,This scene acts well,acts,2
1426,0,crushed,2,The car crushed the toy,The car [Mask] the toy,form the young child's character,form,0
1427,0,Shake,0,Shake the salt out of the salt shaker .,[Mask] the salt out of the salt [Mask]r .,The chemical clouded the liquid to which it was added .,clouded,2
1428,0,stumbled,3,The drunk man stumbled about,The drunk man [Mask] about,A puffing kind of man,puffing,1
1429,1,precipitated,4,The bridge broke and precipitated the train into the river below,The bridge broke and [Mask] the train into the river below,drift the boats downstream,drift,0
1430,1,precipitated,4,The bridge broke and precipitated the train into the river below,The bridge broke and [Mask] the train into the river below,The garbage flushed down the river,flushed,2
1431,1,precipitated,4,The bridge broke and precipitated the train into the river below,The bridge broke and [Mask] the train into the river below,He floated the logs down the river,floated,1
1432,0,bobs,1,Bernice bobs her hair these days !,Bernice [Mask] her hair these days !,She is pushing fifty,pushing,2
1433,0,solicit,5,She is too shy to solicit .,She is too shy to [Mask] .,She tugged and wrestled with her conflicts,tugged,1
1434,0,propagated,4,This great civilization was propagated throughout the land .,This great civilization was [Mask] throughout the land .,The Middle East is fermenting,fermenting,4
1435,0,trench,7,The National Guardsmen were sent out to trench,The National Guardsmen were sent out to [Mask],Government reaches out to the people,reaches,1
1436,0,tested,1,He tested positive for HIV,He [Mask] positive for HIV,They decided to screen the blood for the HIV virus .,screen,3
1437,0,revived,1,He revived this style of opera,He [Mask] this style of opera,He injected new life into the performance,injected,1
1438,0,answer,4,A few words would answer,A few words would [Mask],He swallowed his words,swallowed,1
1439,0,grabbed,2,The passenger grabbed for the oxygen mask,The passenger [Mask] for the oxygen mask,wharf the passengers,wharf,0
1440,0,showered,1,Meteors showered down over half of Australia,Meteors [Mask] down over half of Australia,The night sky flared with the massive bombardment .,flared,3
1441,0,vote,0,vote the Democratic ticket,[Mask] the Democratic ticket,steamroller the opposition,steamroller,0
1442,0,stamped,4,Are the letters properly stamped ?,Are the letters properly [Mask] ?,letters trenched into the stone,trenched,1
1443,0,professed,2,The terrorists professed allegiance to their country,The terrorists [Mask] allegiance to their country,Government reaches out to the people,reaches,1
1444,1,guard,3,This vaccine will guard you against infection .,This vaccine will [Mask] you against infection .,the infection spread,spread,2
1445,1,guard,3,This vaccine will guard you against infection .,This vaccine will [Mask] you against infection .,communicate a disease,communicate,0
1446,1,guard,3,This vaccine will guard you against infection .,This vaccine will [Mask] you against infection .,These pills will help the patient,help,3
1447,0,declined,1,he declined to join the group on a hike,he [Mask] to join the group on a hike,The hikers topped the mountain just before noon,topped,2
1448,0,gutter,4,The roofer began to gutter the buildings .,The roofer began to [Mask] the buildings .,A weather vane crowns the building,crowns,3
1449,0,walk,1,I'll walk you to your car,I'll [Mask] you to your car,I have to level with you,level,3
1450,0,gravitate,1,Boys gravitate towards girls at that age,Boys [Mask] towards girls at that age,form the young child's character,form,0
1451,0,flowed,1,Water flowed into the cave,Water [Mask] into the cave,The river thundered below .,thundered,2
